date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2024-05-30,313,-0.04753972,-0.05522131,,,master,1,20
2024-05-31,313,0.05827383,0.00678288,,,master,1,20
2024-06-03,313,0.06070092,0.05101121,,,master,1,20
2024-06-04,313,0.02709556,-0.00043185,,,master,1,20
2024-06-05,313,0.12998996,0.18840395,,,master,1,20
2024-06-06,313,0.08873971,0.04933039,,,master,1,20
2024-06-07,313,0.06247176,0.08818297,,,master,1,20
2024-06-11,313,0.13479751,0.15841407,,,master,1,20
2024-06-12,313,0.00701933,0.03973529,,,master,1,20
2024-06-13,313,-0.02060427,0.05645573,,,master,1,20
2024-06-14,313,0.10553492,0.12344455,,,master,1,20
2024-06-17,313,0.16125224,0.08312530,,,master,1,20
2024-06-18,313,0.01093636,0.08958322,,,master,1,20
2024-06-19,313,-0.01654037,-0.08010865,,,master,1,20
2024-06-20,313,-0.01166180,0.04663720,,,master,1,20
2024-06-21,313,0.00283292,0.11011241,,,master,1,20
2024-06-24,313,-0.13465189,-0.14143843,,,master,1,20
2024-06-25,313,0.23138984,0.32044995,,,master,1,20
2024-06-26,313,-0.15794955,-0.24564824,,,master,1,20
2024-06-27,313,-0.14399789,-0.11722690,,,master,1,20
2024-06-28,313,-0.16557255,-0.19794131,,,master,1,20
2024-07-01,313,-0.03107435,-0.03895507,,,master,1,20
2024-07-02,313,-0.00808669,-0.03130522,,,master,1,20
2024-07-03,313,0.15394790,0.21031781,,,master,1,20
2024-07-04,313,-0.01115895,0.02754109,,,master,1,20
2024-07-05,313,-0.03685961,-0.05833012,,,master,1,20
2024-07-08,313,0.15117499,0.17852731,,,master,1,20
2024-07-09,313,-0.01521896,-0.02777548,,,master,1,20
2024-07-10,313,-0.18924574,-0.27173078,,,master,1,20
2024-07-11,313,-0.04630267,-0.00356278,,,master,1,20
2024-07-12,313,0.01463606,-0.01795706,,,master,1,20
2024-07-15,313,-0.04341539,-0.13746508,,,master,1,20
2024-07-16,313,-0.15978425,-0.17991772,,,master,1,20
2024-07-17,313,0.07608243,0.07658116,,,master,1,20
2024-07-18,313,0.07241167,0.09852057,,,master,1,20
2024-07-19,312,-0.01726379,-0.10248554,,,master,1,20
2024-07-22,312,-0.14818803,-0.17328937,,,master,1,20
2024-07-23,312,-0.02851620,-0.07134038,,,master,1,20
2024-07-24,312,-0.21537738,-0.32063513,,,master,1,20
2024-07-25,312,-0.14406175,-0.12380640,,,master,1,20
2024-07-26,312,0.08369990,0.09714283,,,master,1,20
2024-07-29,312,0.12014345,0.16420790,,,master,1,20
2024-07-30,312,0.08696611,0.00787699,,,master,1,20
2024-07-31,312,0.13141083,0.10377761,,,master,1,20
2024-08-01,312,0.23089925,0.19007635,,,master,1,20
2024-08-02,313,0.05883193,0.00553353,,,master,1,20
2024-08-05,313,0.23077571,0.21761714,,,master,1,20
2024-08-06,313,0.09237367,0.04377459,,,master,1,20
2024-08-07,313,0.06816830,0.08851337,,,master,1,20
2024-08-08,313,-0.14110191,-0.19847685,,,master,1,20
2024-08-09,313,0.02856097,-0.01974493,,,master,1,20
2024-08-12,313,-0.05866582,-0.07783544,,,master,1,20
2024-08-13,313,-0.09684539,-0.09630642,,,master,1,20
2024-08-14,313,-0.03262013,-0.08813928,,,master,1,20
2024-08-15,313,-0.22025605,-0.26892067,,,master,1,20
2024-08-16,313,0.04831615,0.06209704,,,master,1,20
2024-08-19,313,0.03488663,0.08470531,,,master,1,20
2024-08-20,313,-0.09181761,-0.12188386,,,master,1,20
2024-08-21,313,-0.26369057,-0.30631751,,,master,1,20
2024-08-22,312,0.04265767,0.06830484,,,master,1,20
2024-08-23,312,-0.00004054,-0.02578107,,,master,1,20
2024-08-26,312,-0.14806133,-0.15794225,,,master,1,20
2024-08-27,312,0.00884182,0.01295720,,,master,1,20
2024-08-28,312,0.13230320,0.08027491,,,master,1,20
2024-08-29,312,0.05276265,0.01835168,,,master,1,20
2024-08-30,312,-0.19830142,-0.19632449,,,master,1,20
2024-09-02,312,0.33576868,0.32033639,,,master,1,20
2024-09-03,311,-0.02001130,-0.02997021,,,master,1,20
2024-09-04,311,-0.20957209,-0.26110293,,,master,1,20
2024-09-05,312,0.04893288,0.01581218,,,master,1,20
2024-09-06,310,-0.06069730,0.04256963,,,master,1,20
2024-09-09,310,0.06633750,0.09051653,,,master,1,20
2024-09-10,310,-0.12273229,-0.10508536,,,master,1,20
2024-09-11,310,-0.10368989,-0.03247630,,,master,1,20
2024-09-12,310,0.09769178,-0.00007372,,,master,1,20
2024-09-13,310,-0.06418989,-0.03875507,,,master,1,20
2024-09-18,310,-0.13667468,-0.19139477,,,master,1,20
2024-09-19,311,0.10164978,0.15569426,,,master,1,20
2024-09-20,311,0.07482990,0.07998803,,,master,1,20
2024-09-23,311,0.19884322,0.16547677,,,master,1,20
2024-09-24,311,-0.14380939,-0.10890871,,,master,1,20
2024-09-25,311,0.13327439,0.14312036,,,master,1,20
2024-09-26,311,0.55776291,0.58793870,,,master,1,20
2024-09-27,311,0.39249491,0.48032072,,,master,1,20
2024-09-30,311,0.21824424,0.24800134,,,master,1,20
2024-10-08,311,-0.01210599,-0.17806109,,,master,1,20
2024-10-09,311,-0.27387859,-0.48131278,,,master,1,20
2024-10-10,313,-0.15400946,-0.33107883,,,master,1,20
2024-10-11,313,0.17509314,0.09745270,,,master,1,20
2024-10-14,313,0.05203389,-0.01113319,,,master,1,20
2024-10-15,313,-0.21893840,-0.27857476,,,master,1,20
2024-10-16,313,0.04484829,0.13532452,,,master,1,20
2024-10-17,313,0.49542382,0.38016489,,,master,1,20
2024-10-18,313,-0.00108858,0.10192104,,,master,1,20
2024-10-21,313,0.03177936,0.05857505,,,master,1,20
2024-10-22,313,-0.04236995,-0.12957565,,,master,1,20
2024-10-23,313,-0.09811613,-0.21960764,,,master,1,20
2024-10-24,313,-0.05905151,-0.16263697,,,master,1,20
2024-10-25,313,0.06313306,0.04432670,,,master,1,20
2024-10-28,312,-0.16166535,-0.25710766,,,master,1,20
2024-10-29,312,0.03956658,0.15113717,,,master,1,20
2024-10-30,312,0.14107054,0.10350275,,,master,1,20
2024-10-31,312,-0.39312864,-0.54450302,,,master,1,20
2024-11-01,312,-0.05245105,0.08939948,,,master,1,20
2024-11-04,312,-0.05392214,0.02062772,,,master,1,20
2024-11-05,312,0.00838968,-0.02418385,,,master,1,20
2024-11-06,312,-0.00583372,-0.00612110,,,master,1,20
2024-11-07,312,-0.02608572,-0.10637945,,,master,1,20
2024-11-08,312,0.25820055,0.21869022,,,master,1,20
2024-11-11,313,0.10399268,0.06142736,,,master,1,20
2024-11-12,313,0.03291855,-0.02385854,,,master,1,20
2024-11-13,313,-0.21263424,-0.36909865,,,master,1,20
2024-11-14,313,-0.00717046,0.00162210,,,master,1,20
2024-11-15,313,-0.15208192,-0.14688883,,,master,1,20
2024-11-18,313,0.01797227,-0.02312667,,,master,1,20
2024-11-19,313,0.08620674,0.08873018,,,master,1,20
2024-11-20,313,0.01010660,-0.05065547,,,master,1,20
2024-11-21,313,-0.06801469,-0.15694595,,,master,1,20
2024-11-22,313,0.05272629,0.02337850,,,master,1,20
2024-11-25,313,-0.06807989,-0.08771066,,,master,1,20
2024-11-26,313,-0.03431553,0.09393086,,,master,1,20
2024-11-27,313,0.08497667,0.01120010,,,master,1,20
