candidate,candidate_label,market,topk,variant,linear_cost_bps,aum_multiplier,impact_bps,days,candidate_ann_return,menu_ann_return,ann_diff,candidate_sharpe,menu_sharpe,sharpe_diff,candidate_mdd,menu_mdd,mdd_diff,ann_win,sharpe_win,mdd_win
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,2.00,0.00,863,0.40499265,0.37462492,0.03036773,4.34216764,4.29321187,0.04895576,-0.16709649,-0.16560902,-0.00148746,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,2.00,5.00,863,0.39196884,0.36146981,0.03049903,4.22384969,4.16314414,0.06070555,-0.16950264,-0.16846179,-0.00104086,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,2.00,10.00,863,0.37906481,0.34843964,0.03062518,4.10533149,4.03292115,0.07241035,-0.17190202,-0.17130499,-0.00059703,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,2.00,20.00,863,0.35361175,0.32274943,0.03086232,3.86777242,3.77210512,0.09566731,-0.17668047,-0.17696283,0.00028236,True,True,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,5.00,0.00,863,0.40499265,0.37462492,0.03036773,4.34216764,4.29321187,0.04895576,-0.16709649,-0.16560902,-0.00148746,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,5.00,5.00,863,0.38445530,0.35388234,0.03057296,4.15499728,4.08748386,0.06751342,-0.17089784,-0.17011524,-0.00078260,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,5.00,10.00,863,0.36421583,0.33345040,0.03076542,3.96735465,3.88140247,0.08595217,-0.17468225,-0.17459760,-0.00008465,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,5.00,20.00,863,0.32461340,0.29350009,0.03111331,3.59096199,3.46855788,0.12240411,-0.18220055,-0.18349126,0.00129071,True,True,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,10.00,0.00,863,0.40499265,0.37462492,0.03036773,4.34216764,4.29321187,0.04895576,-0.16709649,-0.16560902,-0.00148746,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,10.00,5.00,863,0.37603594,0.34538173,0.03065421,4.07732604,4.00215962,0.07516643,-0.17246744,-0.17197478,-0.00049266,True,True,False
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,10.00,10.00,863,0.34767143,0.31675601,0.03091542,3.81160388,3.71047898,0.10112490,-0.17780458,-0.17829293,0.00048835,True,True,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,10,industry_size_neutral,10.00,10.00,20.00,863,0.29267112,0.26130549,0.03136563,3.27839513,3.12630105,0.15209408,-0.18837823,-0.19078781,0.00240958,True,True,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,0.50,0.00,863,0.60600567,0.69137992,-0.08537425,4.63347892,4.92438621,-0.29090728,-0.14594117,-0.18389700,0.03795584,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,0.50,5.00,863,0.59458390,0.68117720,-0.08659329,4.56388027,4.86671121,-0.30283094,-0.14784036,-0.18814957,0.04030921,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,0.50,10.00,863,0.58324262,0.67103541,-0.08779280,4.49418384,4.80898496,-0.31480113,-0.14973545,-0.19238026,0.04264481,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,0.50,20.00,863,0.56079925,0.65093323,-0.09013398,4.35451912,4.69339205,-0.33887292,-0.15436674,-0.20077641,0.04640967,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,1.00,0.00,863,0.60600567,0.69137992,-0.08537425,4.63347892,4.92438621,-0.29090728,-0.14594117,-0.18389700,0.03795584,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,1.00,5.00,863,0.58987646,0.67696896,-0.08709250,4.53502262,4.84280624,-0.30778362,-0.14862583,-0.18990463,0.04127880,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,1.00,10.00,863,0.57390774,0.66267958,-0.08877184,4.43637520,4.76112654,-0.32475134,-0.15142549,-0.19586857,0.04444308,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,1.00,20.00,863,0.54244550,0.63446152,-0.09201603,4.23856794,4.59750563,-0.35893769,-0.15850930,-0.20766668,0.04915737,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,2.00,0.00,863,0.60600567,0.69137992,-0.08537425,4.63347892,4.92438621,-0.29090728,-0.14594117,-0.18389700,0.03795584,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,2.00,5.00,863,0.58324262,0.67103541,-0.08779280,4.49418384,4.80898496,-0.31480113,-0.14973545,-0.19238026,0.04264481,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,2.00,10.00,863,0.56079925,0.65093323,-0.09013398,4.35451912,4.69339205,-0.33887292,-0.15436674,-0.20077641,0.04640967,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,2.00,20.00,863,0.51685384,0.61144444,-0.09459059,4.07425357,4.46173791,-0.38748434,-0.16433395,-0.21731094,0.05297699,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,5.00,0.00,863,0.60600567,0.69137992,-0.08537425,4.63347892,4.92438621,-0.29090728,-0.14594117,-0.18389700,0.03795584,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,5.00,5.00,863,0.57016128,0.65932395,-0.08916266,4.41306147,4.74183105,-0.32876958,-0.15226465,-0.19727013,0.04500549,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,5.00,10.00,863,0.53510965,0.62786963,-0.09275998,4.19178263,4.55883547,-0.36705284,-0.16017312,-0.21042679,0.05025368,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,5.00,20.00,863,0.46731553,0.56672144,-0.09940591,3.74732612,4.19194437,-0.44461825,-0.17577447,-0.23610451,0.06033004,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,10.00,0.00,863,0.60600567,0.69137992,-0.08537425,4.63347892,4.92438621,-0.29090728,-0.14594117,-0.18389700,0.03795584,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,10.00,5.00,863,0.55554725,0.64622279,-0.09067555,4.32149952,4.66607920,-0.34457968,-0.15554923,-0.20274586,0.04719663,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,10.00,10.00,863,0.50665991,0.60225970,-0.09559979,4.00793904,4.40697869,-0.39903965,-0.16667009,-0.22116466,0.05449457,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,raw,10.00,10.00,20.00,863,0.41340607,0.51779135,-0.10438528,3.37801695,3.88758521,-0.50956826,-0.18848434,-0.25675064,0.06826630,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,0.50,0.00,863,0.48843592,0.55683347,-0.06839756,4.27404202,4.48906803,-0.21502600,-0.15919242,-0.16715023,0.00795781,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,0.50,5.00,863,0.47613508,0.54484183,-0.06870675,4.18498587,4.41071231,-0.22572644,-0.16111103,-0.16895657,0.00784555,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,0.50,10.00,863,0.46393506,0.53294175,-0.06900670,4.09582374,4.33225992,-0.23643618,-0.16302537,-0.17075909,0.00773373,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,0.50,20.00,863,0.43983418,0.50941354,-0.06957936,3.91721885,4.17509255,-0.25787370,-0.16684129,-0.17435269,0.00751140,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,1.00,0.00,863,0.48843592,0.55683347,-0.06839756,4.27404202,4.48906803,-0.21502600,-0.15919242,-0.16715023,0.00795781,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,1.00,5.00,863,0.47106948,0.53990159,-0.06883211,4.14806603,4.37822760,-0.23016157,-0.16190449,-0.16970367,0.00779918,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,1.00,10.00,863,0.45390399,0.52315226,-0.06924827,4.02188580,4.26719951,-0.24531371,-0.16460804,-0.17224946,0.00764142,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,1.00,20.00,863,0.42016665,0.49019351,-0.07002686,3.76901833,4.04465797,-0.27563964,-0.16998966,-0.17731820,0.00732854,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,2.00,0.00,863,0.48843592,0.55683347,-0.06839756,4.27404202,4.48906803,-0.21502600,-0.15919242,-0.16715023,0.00795781,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,2.00,5.00,863,0.46393506,0.53294175,-0.06900670,4.09582374,4.33225992,-0.23643618,-0.16302537,-0.17075909,0.00773373,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,2.00,10.00,863,0.43983418,0.50941354,-0.06957936,3.91721885,4.17509255,-0.25787370,-0.16684129,-0.17435269,0.00751140,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,2.00,20.00,863,0.39280656,0.46342576,-0.07061921,3.55914860,3.85989991,-0.30075131,-0.17442235,-0.18149432,0.00707197,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,5.00,0.00,863,0.48843592,0.55683347,-0.06839756,4.27404202,4.48906803,-0.21502600,-0.15919242,-0.16715023,0.00795781,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,5.00,5.00,863,0.44988084,0.51922471,-0.06934387,3.99207176,4.24096406,-0.24889231,-0.16524502,-0.17284933,0.00760431,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,5.00,10.00,863,0.41231630,0.48251673,-0.07020043,3.70924367,3.99204176,-0.28279809,-0.17125515,-0.17851034,0.00725519,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,5.00,20.00,863,0.34005852,0.41171808,-0.07165956,3.14219745,3.49261260,-0.35041515,-0.18380236,-0.19036699,0.00656463,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,10.00,0.00,863,0.48843592,0.55683347,-0.06839756,4.27404202,4.48906803,-0.21502600,-0.15919242,-0.16715023,0.00795781,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,10.00,5.00,863,0.43420238,0.50391172,-0.06970934,3.87500768,4.13794392,-0.26293624,-0.16773963,-0.17519880,0.00745917,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,10.00,10.00,863,0.38192897,0.45277378,-0.07084481,3.47450288,3.78536335,-0.31086047,-0.17620216,-0.18317141,0.00696925,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,us_large_cap,5,industry_size_neutral,10.00,10.00,20.00,863,0.28298392,0.35561284,-0.07262892,2.67242005,3.07829282,-0.40587277,-0.19572777,-0.20932232,0.01359455,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,0.50,0.00,842,0.38012055,0.41603013,-0.03590958,2.54101490,2.82408850,-0.28307360,-0.15629880,-0.15629880,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,0.50,5.00,842,0.37752798,0.41311186,-0.03558387,2.52652459,2.80764477,-0.28112019,-0.15670574,-0.15670574,0.00000000,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,0.50,10.00,842,0.37494023,0.41019951,-0.03525928,2.51203124,2.79119492,-0.27916369,-0.15711250,-0.15711250,0.00000000,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,0.50,20.00,842,0.36977916,0.40439259,-0.03461343,2.48303565,2.75827734,-0.27524169,-0.15792547,-0.15792547,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,1.00,0.00,842,0.38012055,0.41603013,-0.03590958,2.54101490,2.82408850,-0.28307360,-0.15629880,-0.15629880,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,1.00,5.00,842,0.37645552,0.41190480,-0.03544929,2.52052161,2.80083176,-0.28031015,-0.15687425,-0.15687425,0.00000000,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,1.00,10.00,842,0.37280012,0.40779134,-0.03499122,2.50002229,2.77756287,-0.27754058,-0.15744934,-0.15744934,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,1.00,20.00,842,0.36551811,0.39959986,-0.03408175,2.45900623,2.73099003,-0.27198380,-0.15859840,-0.15859840,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,2.00,0.00,842,0.38012055,0.41603013,-0.03590958,2.54101490,2.82408850,-0.28307360,-0.15629880,-0.15629880,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,2.00,5.00,842,0.37494023,0.41019951,-0.03525928,2.51203124,2.79119492,-0.27916369,-0.15711250,-0.15711250,0.00000000,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,2.00,10.00,842,0.36977916,0.40439259,-0.03461343,2.48303565,2.75827734,-0.27524169,-0.15792547,-0.15792547,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,2.00,20.00,842,0.35951446,0.39284946,-0.03333500,2.42501059,2.69237402,-0.26736343,-0.15954920,-0.15954920,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,5.00,0.00,842,0.38012055,0.41603013,-0.03590958,2.54101490,2.82408850,-0.28307360,-0.15629880,-0.15629880,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,5.00,5.00,842,0.37193860,0.40682201,-0.03488341,2.49518220,2.77206810,-0.27688590,-0.15758504,-0.15758504,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,5.00,10.00,842,0.36380465,0.39767299,-0.03386834,2.44932037,2.71998909,-0.27066871,-0.15886944,-0.15886944,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,5.00,20.00,842,0.34767966,0.37955076,-0.03187110,2.35751673,2.61567049,-0.25815377,-0.16143273,-0.16143273,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,10.00,0.00,842,0.38012055,0.41603013,-0.03590958,2.54101490,2.82408850,-0.28307360,-0.15629880,-0.15629880,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,10.00,5.00,842,0.36856359,0.40302521,-0.03446162,2.47618904,2.75050316,-0.27431412,-0.15811728,-0.15811728,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,10.00,10.00,842,0.35710242,0.39013819,-0.03303577,2.41130645,2.67680375,-0.26549730,-0.15993209,-0.15993209,0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,raw,10.00,10.00,20.00,842,0.33446429,0.36471361,-0.03024932,2.28139202,2.52910603,-0.24771401,-0.16355067,-0.16355067,-0.00000000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,0.50,0.00,842,0.26097389,0.28012696,-0.01915308,2.01810672,2.19804514,-0.17993842,-0.22039927,-0.18884190,-0.03155738,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,0.50,5.00,842,0.25781478,0.27656799,-0.01875321,1.99708776,2.17380951,-0.17672175,-0.22196349,-0.19079551,-0.03116799,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,0.50,10.00,842,0.25466352,0.27301882,-0.01835530,1.97605978,2.14956957,-0.17350979,-0.22352460,-0.19274446,-0.03078014,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,0.50,20.00,842,0.24838443,0.26594979,-0.01756535,1.93397733,2.10107763,-0.16710030,-0.22663752,-0.19662846,-0.03000907,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,1.00,0.00,842,0.26097389,0.28012696,-0.01915308,2.01810672,2.19804514,-0.17993842,-0.22039927,-0.18884190,-0.03155738,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,1.00,5.00,842,0.25650854,0.27509669,-0.01858815,1.98837877,2.16376951,-0.17539074,-0.22261050,-0.19160336,-0.03100715,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,1.00,10.00,842,0.25205885,0.27008600,-0.01802715,1.95863290,2.12948544,-0.17085254,-0.22481552,-0.19435551,-0.03046000,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,1.00,20.00,842,0.24320625,0.26012308,-0.01691683,1.89908908,2.06089445,-0.16180537,-0.22920699,-0.19983206,-0.02937493,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,2.00,0.00,842,0.26097389,0.28012696,-0.01915308,2.01810672,2.19804514,-0.17993842,-0.22039927,-0.18884190,-0.03155738,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,2.00,5.00,842,0.25466352,0.27301882,-0.01835530,1.97605978,2.14956957,-0.17350979,-0.22352460,-0.19274446,-0.03078014,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,2.00,10.00,842,0.24838443,0.26594979,-0.01756535,1.93397733,2.10107763,-0.16710030,-0.22663752,-0.19662846,-0.03000907,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,2.00,20.00,842,0.23591949,0.25192820,-0.01600871,1.84971082,2.00405168,-0.15434086,-0.23282634,-0.20434107,-0.02848526,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,5.00,0.00,842,0.26097389,0.28012696,-0.01915308,2.01810672,2.19804514,-0.17993842,-0.22039927,-0.18884190,-0.03155738,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,5.00,5.00,842,0.25101070,0.26890598,-0.01789528,1.95160828,2.12139090,-0.16978262,-0.22533515,-0.19500386,-0.03033129,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,5.00,10.00,842,0.24112550,0.25778247,-0.01665697,1.88502285,2.04469829,-0.15967544,-0.23024008,-0.20111951,-0.02912056,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,5.00,20.00,842,0.22158662,0.23582450,-0.01423788,1.75161040,1.89122579,-0.13961539,-0.23995785,-0.21321328,-0.02674457,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,10.00,0.00,842,0.26097389,0.28012696,-0.01915308,2.01810672,2.19804514,-0.17993842,-0.22039927,-0.18884190,-0.03155738,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,10.00,5.00,842,0.24690669,0.26428670,-0.01738001,1.92403797,2.08962804,-0.16559007,-0.22737058,-0.19754264,-0.02982794,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,10.00,10.00,842,0.23299496,0.24864067,-0.01564572,1.82979925,1.98113996,-0.15134071,-0.23428015,-0.20615106,-0.02812908,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,10,industry_size_neutral,10.00,10.00,20.00,842,0.20563108,0.21792193,-0.01229084,1.64086684,1.76402954,-0.12316270,-0.24791623,-0.22309479,-0.02482145,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,0.50,0.00,842,0.42759170,0.45976890,-0.03217720,2.56330768,2.92481026,-0.36150258,-0.19053358,-0.14376752,-0.04676606,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,0.50,5.00,842,0.42187869,0.45230834,-0.03042965,2.53549506,2.88599328,-0.35049822,-0.19119867,-0.14491166,-0.04628701,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,0.50,10.00,842,0.41618828,0.44488546,-0.02869718,2.50766005,2.84714413,-0.33948408,-0.19186326,-0.14606227,-0.04580099,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,0.50,20.00,842,0.40487487,0.43015197,-0.02527711,2.45192488,2.76935488,-0.31743000,-0.19319094,-0.15206602,-0.04112492,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,1.00,0.00,842,0.42759170,0.45976890,-0.03217720,2.56330768,2.92481026,-0.36150258,-0.19053358,-0.14376752,-0.04676606,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,1.00,5.00,842,0.41951891,0.44922912,-0.02971021,2.52396811,2.86990526,-0.34593715,-0.19147401,-0.14538516,-0.04608886,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,1.00,10.00,842,0.41149123,0.43876454,-0.02727331,2.48458417,2.81493706,-0.33035290,-0.19241345,-0.14855412,-0.04385932,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,1.00,20.00,842,0.39557020,0.41805886,-0.02248866,2.40568901,2.70482687,-0.29913786,-0.19428931,-0.15700847,-0.03728083,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,2.00,0.00,842,0.42759170,0.45976890,-0.03217720,2.56330768,2.92481026,-0.36150258,-0.19053358,-0.14376752,-0.04676606,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,2.00,5.00,842,0.41618828,0.44488546,-0.02869718,2.50766005,2.84714413,-0.33948408,-0.19186326,-0.14606227,-0.04580099,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,2.00,10.00,842,0.40487487,0.43015197,-0.02527711,2.45192488,2.76935488,-0.31743000,-0.19319094,-0.15206602,-0.04112492,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,2.00,20.00,842,0.38251527,0.40112892,-0.01861366,2.34020849,2.61345165,-0.27324315,-0.19584029,-0.16395019,-0.03189010,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,5.00,0.00,842,0.42759170,0.45976890,-0.03217720,2.56330768,2.92481026,-0.36150258,-0.19053358,-0.14376752,-0.04676606,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,5.00,5.00,842,0.40960271,0.43630510,-0.02670240,2.47528057,2.80195204,-0.32667148,-0.19263507,-0.14955631,-0.04307876,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,5.00,10.00,842,0.39183771,0.41321403,-0.02137632,2.38704062,2.67880223,-0.29176161,-0.19473155,-0.15899229,-0.03573926,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,5.00,20.00,842,0.35696874,0.36812676,-0.01115802,2.20998801,2.43180466,-0.22181665,-0.19890952,-0.17755872,-0.02135079,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,10.00,0.00,842,0.42759170,0.45976890,-0.03217720,2.56330768,2.92481026,-0.36150258,-0.19053358,-0.14376752,-0.04676606,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,10.00,5.00,842,0.40221719,0.42669558,-0.02447840,2.43875527,2.75097458,-0.31221931,-0.19350407,-0.15347729,-0.04002678,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,10.00,10.00,842,0.37728839,0.39436287,-0.01707448,2.31379078,2.57659227,-0.26280149,-0.19646454,-0.16673186,-0.02973269,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,raw,10.00,10.00,20.00,842,0.32873714,0.33185405,-0.00311691,2.06281266,2.22668925,-0.16387659,-0.20235557,-0.19491179,-0.00744378,False,False,False
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,0.50,0.00,842,0.29407079,0.33281052,-0.03873973,2.03659102,2.29594005,-0.25934903,-0.20437518,-0.21172713,0.00735194,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,0.50,5.00,842,0.28684658,0.32514097,-0.03829439,1.99389212,2.25121916,-0.25732705,-0.20841896,-0.21410157,0.00568261,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,0.50,10.00,842,0.27966230,0.31751512,-0.03785282,1.95116483,2.20646599,-0.25530116,-0.21244238,-0.21646901,0.00402662,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,0.50,20.00,842,0.26541264,0.30239354,-0.03698090,1.86563077,2.11686910,-0.25123833,-0.22042857,-0.22407978,0.00365120,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,1.00,0.00,842,0.29407079,0.33281052,-0.03873973,2.03659102,2.29594005,-0.25934903,-0.20437518,-0.21172713,0.00735194,False,False,True
case_lingxi_market_tag_router,Structured market-tag router,hk_large_cap,5,industry_size_neutral,10.00,1.00,5.00,842,0.28386592,0.32197695,-0.03811103,1.97619726,2.23268562,-0.25648836,-0.21008798,-0.21508305,0.00499507,False,False,True
